200000416,Gordon Lee,Male,46,Scotland,Blue Collar,08-05-2020,64383.55
200003606,Gordon Walsh,Male,60,Scotland,Other,07-12-2020,64373.74
100001618,Christopher Terry,Male,26,England,Other,14-08-2020,64330.34
200000300,Owen Smith,Male,53,Scotland,Blue Collar,23-04-2020,64309.53
100001606,David Kerr,Male,36,England,White Collar,13-08-2020,64281.78
300000469,Peter Parsons,Male,38,Wales,Blue Collar,12-05-2020,64271.06
100000518,Penelope Metcalfe,Female,35,England,Blue Collar,16-05-2020,64233.87
200003340,Piers Anderson,Male,59,Scotland,Blue Collar,24-11-2020,64210.63
300001830,David Slater,Male,29,Wales,White Collar,28-08-2020,64191.88
200002926,Trevor Robertson,Male,47,Scotland,Blue Collar,30-10-2020,64172.31
100003317,Christian Bailey,Male,41,England,White Collar,23-11-2020,64153.64
300000468,Jasmine Allan,Female,45,Wales,Other,12-05-2020,64149.12
100003117,Emily Rees,Female,32,England,White Collar,11-11-2020,64135.72
200002331,Harry James,Male,52,Scotland,Blue Collar,27-09-2020,64059.71
200001229,Brian Gray,Male,47,Scotland,Other,15-07-2020,64034.82
100001311,Michelle James,Female,39,England,Blue Collar,22-07-2020,63992.1
300000731,Warren Ince,Male,31,Wales,White Collar,29-05-2020,63986.32
400002317,Amanda Newman,Female,19,Northern Ireland,Blue Collar,26-09-2020,63979.4
300002780,Carol Dickens,Female,22,Wales,White Collar,24-10-2020,63942.65
100000233,Stewart Pullman,Male,42,England,White Collar,16-04-2020,63869.71
100001703,Gordon Paige,Male,29,England,Blue Collar,22-08-2020,63852.14
200001665,Gabrielle McLean,Female,43,Scotland,Other,18-08-2020,63757.4
100002476,Nathan Graham,Male,47,England,White Collar,06-10-2020,63746.78
200003245,Gavin MacLeod,Male,44,Scotland,Other,17-11-2020,63735.05
100003933,Lillian Cornish,Female,34,England,White Collar,25-12-2020,63677.23
100003985,Dominic May,Male,38,England,White Collar,29-12-2020,63644.91
100000085,Pippa Buckland,Female,38,England,White Collar,16-03-2020,63642.19
400000514,Michael Henderson,Male,35,Northern Ireland,Other,15-05-2020,63602.12
200003611,Madeleine Forsyth,Female,48,Scotland,Other,07-12-2020,63490.36
100002233,Elizabeth Cameron,Female,31,England,Blue Collar,24-09-2020,63449.29
100002859,Grace Graham,Female,39,England,Other,28-10-2020,63362.89
100003267,Liam Burgess,Male,36,England,White Collar,20-11-2020,63323.61
100003890,Isaac Berry,Male,40,England,White Collar,23-12-2020,63320.75
100003022,Una Quinn,Female,27,England,White Collar,05-11-2020,63257.61
100000225,Piers White,Male,31,England,White Collar,14-04-2020,63230.57
300002033,Max McGrath,Male,38,Wales,White Collar,12-09-2020,63211.19
100003735,James Jackson,Male,32,England,White Collar,15-12-2020,63106.43
100001208,Diane Sharp,Female,34,England,Other,14-07-2020,63083.87
400000602,Molly Hart,Female,24,Northern Ireland,White Collar,19-05-2020,63070.39
200003739,Victor Robertson,Male,57,Scotland,Blue Collar,15-12-2020,63027.96
100000172,Nicholas Greene,Male,42,England,Blue Collar,06-04-2020,62923.29
100002588,Emma Jones,Female,39,England,White Collar,13-10-2020,62902.54
100000923,Andrea Henderson,Female,40,England,White Collar,19-06-2020,62886.29
100002894,Paul Smith,Male,36,England,Other,29-10-2020,62882.21
200001117,Angela Scott,Female,42,Scotland,Other,07-07-2020,62850.82
100003963,Alexandra Rutherford,Female,40,England,White Collar,27-12-2020,62802.4
200001162,Jacob Harris,Male,47,Scotland,Blue Collar,11-07-2020,62781.64
100002889,Dan Glover,Male,34,England,White Collar,29-10-2020,62654.71
100000642,Eric Wilson,Male,29,England,Blue Collar,23-05-2020,62631.04
100002193,Owen Quinn,Male,18,England,Blue Collar,23-09-2020,62583.68
100003749,Jan Powell,Female,45,England,Other,16-12-2020,62529.53
200000834,Sebastian Morgan,Male,42,Scotland,Other,08-06-2020,62472.65
300002841,Sam Edmunds,Male,36,Wales,White Collar,26-10-2020,62369.55
100003951,Dylan Harris,Male,30,England,Other,26-12-2020,62353.77
300003845,Jonathan MacLeod,Male,34,Wales,White Collar,20-12-2020,62326.7
400000368,Olivia Simpson,Female,31,Northern Ireland,Other,04-05-2020,62299.63
100001968,Jack Grant,Male,38,England,White Collar,09-09-2020,62279.7
100003323,Diana Mackay,Female,32,England,Other,24-11-2020,62279.58
200003124,Stephen Bell,Male,51,Scotland,Blue Collar,11-11-2020,62238.7
100001155,Robert Berry,Male,40,England,Blue Collar,11-07-2020,62218.34
300003034,Chloe Clark,Female,28,Wales,Other,05-11-2020,62137.79
300000776,Connor Nolan,Male,32,Wales,Other,01-06-2020,62131.4
100002718,John Nolan,Male,28,England,White Collar,21-10-2020,62077.51
200000799,Leonard Ogden,Male,45,Scotland,Blue Collar,04-06-2020,62071.23
100002052,Brian Newman,Male,48,England,Blue Collar,14-09-2020,62065.37
200002068,Brian Cornish,Male,51,Scotland,Other,15-09-2020,62064.73
200002008,Ella Clark,Female,49,Scotland,Other,11-09-2020,62026.18
400000397,Madeleine Kerr,Female,36,Northern Ireland,Other,06-05-2020,61911.69
200003526,Ava Jones,Female,52,Scotland,Other,03-12-2020,61901.62
100000097,Heather Wallace,Female,38,England,Blue Collar,16-03-2020,61890.85
100002215,Harry Lee,Male,33,England,White Collar,24-09-2020,61877.87
200003531,Jacob Paterson,Male,46,Scotland,Blue Collar,03-12-2020,61806.36
100001037,Tim Walker,Male,41,England,Other,30-06-2020,61602.73
300002164,Bella Jones,Female,31,Wales,White Collar,20-09-2020,61587.63
100002369,Warren Glover,Male,26,England,White Collar,29-09-2020,61577.15
100003379,Zoe Wright,Female,34,England,White Collar,27-11-2020,61576
100001643,Adam Walsh,Male,40,England,White Collar,17-08-2020,61559.53
100000162,Emma Peters,Female,36,England,Other,05-04-2020,61541.83
200002177,Blake Terry,Male,41,Scotland,Blue Collar,21-09-2020,61508.32
300000729,James Quinn,Male,34,Wales,Blue Collar,29-05-2020,61450.2
200003801,Jasmine Davies,Female,54,Scotland,Other,18-12-2020,61439.56
100003828,Emily Churchill,Female,42,England,Other,20-12-2020,61434.51
300000595,Joe Ogden,Male,34,Wales,Blue Collar,19-05-2020,61421.55
100001790,Heather Hudson,Female,40,England,White Collar,26-08-2020,61414.37
300001233,Victor Hill,Male,33,Wales,Other,15-07-2020,61390.52
200000700,Sam Ball,Male,58,Scotland,Blue Collar,27-05-2020,61365.17
200002696,Blake Langdon,Male,43,Scotland,Blue Collar,19-10-2020,61360.64
200002921,Jennifer Abraham,Female,34,Scotland,Other,30-10-2020,61355.54
100001023,Joe Campbell,Male,42,England,White Collar,29-06-2020,61354.78
100002683,Nicholas Miller,Male,36,England,White Collar,18-10-2020,61333.01
100001865,Ella Stewart,Female,36,England,White Collar,31-08-2020,61324.68
100003747,Andrea Howard,Female,37,England,Blue Collar,16-12-2020,61138.64
300000967,Victoria Morrison,Female,42,Wales,White Collar,21-06-2020,61134.99
100000823,Trevor Tucker,Male,36,England,Blue Collar,07-06-2020,61120.3
200003029,Liam Sutherland,Male,33,Scotland,White Collar,05-11-2020,61079.39
200000538,Robert Burgess,Male,44,Scotland,Blue Collar,17-05-2020,61035.44
100003744,Christian Brown,Male,36,England,White Collar,16-12-2020,61027.02
200003541,Julian Burgess,Male,37,Scotland,Other,04-12-2020,61009.63
100001349,Jake Gray,Male,44,England,White Collar,23-07-2020,60906.04
100000310,Felicity Hodges,Female,33,England,White Collar,24-04-2020,60876.78
200000621,Andrew Hill,Male,51,Scotland,Blue Collar,21-05-2020,60857.23
400002716,Natalie Young,Female,31,Northern Ireland,White Collar,20-10-2020,60850.03
100000178,Dan Piper,Male,33,England,Blue Collar,06-04-2020,60748.04
100000203,Yvonne Arnold,Female,40,England,White Collar,12-04-2020,60648.52
100002959,Harry Peters,Male,28,England,White Collar,01-11-2020,60496.8
100000306,Phil Grant,Male,32,England,White Collar,24-04-2020,60487.89
200000584,Alan Metcalfe,Male,44,Scotland,Blue Collar,19-05-2020,60464.54
100002764,Matt MacLeod,Male,44,England,Blue Collar,24-10-2020,60462.33
200003803,Wendy Alsop,Female,44,Scotland,Other,18-12-2020,60444.7
300003777,Rachel Dickens,Female,36,Wales,Other,16-12-2020,60441.82
100000423,Wendy Metcalfe,Female,27,England,White Collar,09-05-2020,60406.61
100002940,Rose Parr,Female,33,England,Other,31-10-2020,60395.3
400002540,Deirdre Lyman,Female,30,Northern Ireland,Other,09-10-2020,60385.3
400000441,Amy Murray,Female,21,Northern Ireland,Blue Collar,10-05-2020,60338.07
200003119,Sophie Turner,Female,39,Scotland,Other,11-11-2020,60307.56
200002697,Dylan McLean,Male,47,Scotland,Other,19-10-2020,60277.8
100000958,Justin Johnston,Male,33,England,White Collar,21-06-2020,60205.51
100000926,Dan Johnston,Male,49,England,White Collar,20-06-2020,60180.76
100001558,Caroline Roberts,Female,37,England,White Collar,09-08-2020,60167.62
300001337,Diane Stewart,Female,38,Wales,White Collar,22-07-2020,60149.63
100003687,Ruth Avery,Female,33,England,White Collar,13-12-2020,60116.4
100002911,Adam Hemmings,Male,37,England,Blue Collar,30-10-2020,60097.21
200001069,Benjamin Hemmings,Male,57,Scotland,Blue Collar,03-07-2020,60086.6
300000597,Julian Lyman,Male,36,Wales,White Collar,19-05-2020,60084.51
300002635,Tim Coleman,Male,41,Wales,Other,15-10-2020,60076.55
100003482,Nicola Tucker,Female,34,England,White Collar,02-12-2020,60071.77
100001941,Katherine Wilson,Female,41,England,White Collar,07-09-2020,60069.88
200003675,Lucas Wright,Male,44,Scotland,Blue Collar,12-12-2020,60052.58
200000349,Cameron Duncan,Male,55,Scotland,Blue Collar,02-05-2020,60036.51
200001488,Harry Hunter,Male,56,Scotland,Other,02-08-2020,59975.14
400002299,Ella McLean,Female,37,Northern Ireland,Blue Collar,25-09-2020,59970.28
200003353,Kevin Quinn,Male,55,Scotland,Blue Collar,25-11-2020,59957.08
200003906,Donna Baker,Female,58,Scotland,Other,23-12-2020,59941.68
100001965,Joseph Sharp,Male,37,England,White Collar,09-09-2020,59940.45
100000081,Joan Buckland,Female,36,England,White Collar,16-03-2020,59935.75
100001114,Richard Hodges,Male,33,England,White Collar,07-07-2020,59890
100003147,Robert Wilkins,Male,37,England,White Collar,13-11-2020,59673.88
200003903,Lily Mackay,Female,37,Scotland,Other,23-12-2020,59655.79
100002222,Ava Walsh,Female,46,England,White Collar,24-09-2020,59642.17
100003051,Luke Harris,Male,39,England,White Collar,07-11-2020,59641.84
100001319,Heather Blake,Female,21,England,Blue Collar,22-07-2020,59639.46
100002878,Emma Short,Female,36,England,White Collar,29-10-2020,59611.33
100002804,Matt Vaughan,Male,44,England,White Collar,26-10-2020,59608.54
100002743,Edward Alsop,Male,38,England,White Collar,22-10-2020,59605.02
100003830,Faith Scott,Female,24,England,White Collar,20-12-2020,59597.09
100003986,Joseph Short,Male,44,England,Blue Collar,29-12-2020,59591.3
100002089,Sam Allan,Male,31,England,White Collar,16-09-2020,59589.73
200001891,Tim Marshall,Male,47,Scotland,Blue Collar,02-09-2020,59561.46
200000047,Leah Nolan,Female,32,Scotland,Other,03-02-2020,59501.63
300003200,Jake Newman,Male,37,Wales,White Collar,15-11-2020,59494.69
200004012,Hannah Springer,Female,50,Scotland,Other,30-12-2020,59477.82
200001405,William Hamilton,Male,52,Scotland,Blue Collar,27-07-2020,59450.29
200001078,Isaac Arnold,Male,47,Scotland,Blue Collar,04-07-2020,59432.06
100001360,Brandon Walker,Male,37,England,White Collar,24-07-2020,59430.45
200003399,Alison Stewart,Female,44,Scotland,Other,27-11-2020,59401.58
100002326,Caroline Bond,Female,45,England,White Collar,27-09-2020,59349.16
100002282,Nathan Clarkson,Male,32,England,White Collar,25-09-2020,59321.49
100001448,Anna Mackay,Female,27,England,Blue Collar,30-07-2020,59292.8
300002060,James Smith,Male,34,Wales,White Collar,14-09-2020,59292.42
100003136,Dylan Vaughan,Male,32,England,White Collar,12-11-2020,59266.24
100002958,Sonia McGrath,Female,31,England,White Collar,01-11-2020,59263.01
100002418,Oliver Hunter,Male,38,England,Other,02-10-2020,59261.81
100003310,Ruth Baker,Female,28,England,White Collar,23-11-2020,59252.91
200002664,Donna Slater,Female,42,Scotland,Other,17-10-2020,59189.09
200002029,Dominic Dyer,Male,60,Scotland,Blue Collar,12-09-2020,59183.23
100002139,Luke Mackenzie,Male,38,England,White Collar,19-09-2020,59179.29
100001240,Adam Wallace,Male,34,England,White Collar,16-07-2020,59162.23
100003374,Jack Alsop,Male,42,England,Blue Collar,27-11-2020,59160.59
100002195,Ava Mackay,Female,26,England,White Collar,23-09-2020,59155.94
100002062,Thomas Johnston,Male,36,England,White Collar,15-09-2020,59127.76
400001503,Madeleine Hill,Female,33,Northern Ireland,Blue Collar,03-08-2020,59125.17
100002133,Michelle Ferguson,Female,30,England,White Collar,19-09-2020,59120.59
100001770,Steven Morgan,Male,26,England,Other,25-08-2020,58955.8
200000186,Sue Ellison,Female,51,Scotland,Other,07-04-2020,58953.83
100001852,Jonathan Butler,Male,31,England,White Collar,30-08-2020,58911.42
100000344,Anna Miller,Female,35,England,White Collar,30-04-2020,58807.73
100002387,Richard Hudson,Male,29,England,White Collar,30-09-2020,58720.19
100000190,Vanessa Avery,Female,25,England,Other,08-04-2020,58714.66
200002330,Andrew Lewis,Male,58,Scotland,Other,27-09-2020,58713.96
300002793,Zoe Payne,Female,26,Wales,White Collar,25-10-2020,58699.25
400002522,Abigail Reid,Female,40,Northern Ireland,Blue Collar,08-10-2020,58691.17
100001243,Sonia Parr,Female,41,England,White Collar,16-07-2020,58683.04
200003548,Megan Dyer,Female,51,Scotland,Other,04-12-2020,58682.58
100001308,Bella Jackson,Female,51,England,White Collar,22-07-2020,58655.75
100001399,Gavin Burgess,Male,34,England,White Collar,27-07-2020,58648.57
400000770,Bella Vaughan,Female,22,Northern Ireland,White Collar,31-05-2020,58585.68
200000663,Leonard Jackson,Male,52,Scotland,Other,24-05-2020,58470.37
200002833,Justin Wallace,Male,45,Scotland,Other,26-10-2020,58442.24
400000472,Gabrielle Hardacre,Female,23,Northern Ireland,Other,12-05-2020,58442.19
300002269,Gordon Bell,Male,26,Wales,White Collar,24-09-2020,58399.2
100000056,Liam Gibson,Male,40,England,White Collar,12-02-2020,58391.45
200002830,Mary Hudson,Female,39,Scotland,Other,26-10-2020,58376.83
200000076,Michael Hemmings,Male,44,Scotland,Blue Collar,24-02-2020,58237.65
200000810,Felicity Wilkins,Female,48,Scotland,Other,05-06-2020,58229.1
100000502,Pippa Johnston,Female,18,England,White Collar,15-05-2020,58142.21
200001992,Jonathan Pullman,Male,60,Scotland,Other,10-09-2020,58058.81
100000057,Donna Knox,Female,33,England,Blue Collar,12-02-2020,58033.89
400000829,Lillian Hemmings,Female,29,Northern Ireland,Other,07-06-2020,57983.8
200000684,Leonard Nash,Male,23,Scotland,Blue Collar,26-05-2020,57918.09
100001801,John Peake,Male,34,England,White Collar,27-08-2020,57914.55
100001091,Julia Greene,Female,45,England,White Collar,06-07-2020,57797.68
200002376,Paul Murray,Male,43,Scotland,Blue Collar,29-09-2020,57784.39
100000232,Trevor King,Male,41,England,Blue Collar,15-04-2020,57762.79
100002001,Bernadette Ince,Female,43,England,White Collar,11-09-2020,57739.46
300000526,Yvonne Metcalfe,Female,40,Wales,Other,16-05-2020,57702.39
300002726,Hannah Wallace,Female,41,Wales,White Collar,21-10-2020,57699.86
200003318,David Mackenzie,Male,50,Scotland,Other,23-11-2020,57632.39
100001861,Julian Mackenzie,Male,26,England,Other,31-08-2020,57623.58
300000634,Heather Mackay,Female,50,Wales,White Collar,22-05-2020,57622.79
100000277,Maria Arnold,Female,37,England,White Collar,19-04-2020,57574.38
200000459,Charles Brown,Male,43,Scotland,Other,12-05-2020,57551.21
100000542,Anne Sharp,Female,31,England,White Collar,18-05-2020,57538.47
200001648,Andrew Wilkins,Male,41,Scotland,Other,17-08-2020,57520.31
100001169,Owen Sharp,Male,34,England,Blue Collar,12-07-2020,57497.29
300002779,Brandon Cameron,Male,39,Wales,Blue Collar,24-10-2020,57496.71
200000865,Kimberly Cornish,Female,43,Scotland,Other,13-06-2020,57420.82
400000837,Sean Rampling,Male,29,Northern Ireland,White Collar,09-06-2020,57397.59
100000917,Andrea Newman,Female,34,England,Other,19-06-2020,57387.06
100000154,Kevin Powell,Male,46,England,White Collar,05-04-2020,57365.32
100001854,Donna Scott,Female,30,England,White Collar,30-08-2020,57333.77
100001432,Nicola Metcalfe,Female,27,England,White Collar,29-07-2020,57283.14
100001617,Tracey Bailey,Female,36,England,White Collar,14-08-2020,57272.58
100003194,Steven Watson,Male,29,England,White Collar,15-11-2020,57228.34
300001203,Blake Knox,Male,43,Wales,White Collar,13-07-2020,57193.29
400001701,Lauren Greene,Female,41,Northern Ireland,White Collar,21-08-2020,57177.94
100000242,Amanda Rees,Female,34,England,Blue Collar,17-04-2020,57148.41
100000139,Nicola Rampling,Female,40,England,White Collar,02-04-2020,57140.07
100000251,Fiona Jones,Female,33,England,White Collar,17-04-2020,57127.03
100003209,Boris Quinn,Male,24,England,Other,16-11-2020,57099.28
200002899,Megan Johnston,Female,34,Scotland,Other,29-10-2020,57068.72
100000153,Elizabeth Oliver,Female,36,England,White Collar,05-04-2020,57019.91
200001128,Benjamin Walker,Male,46,Scotland,Blue Collar,08-07-2020,57005.15
300000596,Lillian Kerr,Female,36,Wales,White Collar,19-05-2020,56989.79
300000702,Diane Underwood,Female,31,Wales,White Collar,27-05-2020,56873.89
200002011,Hannah Mackenzie,Female,53,Scotland,Other,11-09-2020,56872.97
400000740,Michael Hamilton,Male,29,Northern Ireland,Blue Collar,29-05-2020,56838.19
200000803,Jason Clark,Male,49,Scotland,Blue Collar,04-06-2020,56825.53
200001934,Peter Bailey,Male,61,Scotland,Blue Collar,06-09-2020,56809.26
100002473,Jake Churchill,Male,31,England,Blue Collar,06-10-2020,56801.98
100002288,Isaac Dickens,Male,51,England,Blue Collar,25-09-2020,56729.36
200000843,Adam Gibson,Male,49,Scotland,Blue Collar,10-06-2020,56695.35
300000951,Sean Nash,Male,36,Wales,Blue Collar,20-06-2020,56653.07
100000135,Piers King,Male,42,England,White Collar,02-04-2020,56652.56
300000994,Dominic Dickens,Male,35,Wales,Blue Collar,25-06-2020,56611.75
100003519,Victoria May,Female,25,England,White Collar,03-12-2020,56604.06
300000525,Luke Mathis,Male,23,Wales,Blue Collar,16-05-2020,56584.82
200000391,Gavin Berry,Male,61,Scotland,Blue Collar,06-05-2020,56557.11
300001741,Chloe Lee,Female,33,Wales,White Collar,23-08-2020,56539.65
100003748,Gavin Avery,Male,38,England,Other,16-12-2020,56516.64
100001194,Alan Kerr,Male,18,England,White Collar,13-07-2020,56473.51
300002616,Gordon Anderson,Male,36,Wales,Blue Collar,14-10-2020,56449.04
100001491,Joan Short,Female,36,England,Other,03-08-2020,56430.27
100002673,Gordon Powell,Male,50,England,White Collar,18-10-2020,56402.62
100002939,William Ogden,Male,35,England,White Collar,31-10-2020,56363.31
100002995,Felicity Hudson,Female,29,England,Blue Collar,03-11-2020,56296.6
200001046,Dylan Alsop,Male,47,Scotland,Blue Collar,30-06-2020,56257.26
300001767,Evan Bell,Male,41,Wales,Blue Collar,24-08-2020,56244.09
100003812,Alexander Parsons,Male,32,England,White Collar,19-12-2020,56233.65
200000791,Pippa Walsh,Female,45,Scotland,White Collar,03-06-2020,56216.25
200003824,Stephanie Simpson,Female,42,Scotland,Other,19-12-2020,56135.18
200002149,Mary MacLeod,Female,53,Scotland,Other,19-09-2020,56122.61
200001391,Nathan Hughes,Male,44,Scotland,Blue Collar,26-07-2020,56071.51
100002629,Matt Poole,Male,24,England,White Collar,15-10-2020,56070.28
200004011,Keith Hughes,Male,52,Scotland,Blue Collar,30-12-2020,56069.72
300002615,Jacob Cameron,Male,31,Wales,Blue Collar,14-10-2020,56035.34
100001144,Gordon McGrath,Male,43,England,White Collar,10-07-2020,55988.59
200001179,Charles Hart,Male,43,Scotland,Other,12-07-2020,55959.34
100001018,Una Mills,Female,32,England,White Collar,28-06-2020,55945.74
300001956,Kylie Sharp,Female,24,Wales,White Collar,07-09-2020,55926.46
200001021,Vanessa Bond,Female,57,Scotland,Blue Collar,28-06-2020,55886.74
400002550,Lily Baker,Female,23,Northern Ireland,Other,10-10-2020,55821.07
100003205,Dominic Vance,Male,40,England,White Collar,16-11-2020,55771.08
100003027,Diane Cameron,Female,32,England,White Collar,05-11-2020,55749.19
100001106,Victoria Miller,Female,29,England,Blue Collar,07-07-2020,55720.37
100003590,Mary Ball,Female,34,England,Blue Collar,07-12-2020,55704.09
100003958,Piers Carr,Male,42,England,White Collar,27-12-2020,55687.53
200000886,Joe Baker,Male,54,Scotland,Blue Collar,15-06-2020,55672.22
100000126,Benjamin Blake,Male,42,England,White Collar,01-04-2020,55661.5
100003835,Grace Ross,Female,27,England,White Collar,20-12-2020,55631.78
100002953,Hannah Peake,Female,52,England,White Collar,01-11-2020,55559.45
300001033,Joan Gibson,Female,46,Wales,White Collar,29-06-2020,55535.23
200001070,John Duncan,Male,62,Scotland,Blue Collar,03-07-2020,55526.53
100002938,Emma Bower,Female,40,England,Other,31-10-2020,55489.08
100000839,Nathan Kerr,Male,44,England,White Collar,10-06-2020,55484.77
100002983,Amelia Hill,Female,24,England,Blue Collar,02-11-2020,55477.57
100003797,Adam Henderson,Male,39,England,White Collar,18-12-2020,55454.96
200003769,Leonard Carr,Male,61,Scotland,Other,16-12-2020,55421.45
200001867,Victor Jackson,Male,48,Scotland,White Collar,31-08-2020,55410.06
100001025,Emma Arnold,Female,40,England,White Collar,29-06-2020,55409.56
200002094,Anthony Marshall,Male,50,Scotland,Other,16-09-2020,55396.83
300001130,Joseph Black,Male,36,Wales,White Collar,08-07-2020,55382.31
200001454,Leah Walker,Female,59,Scotland,Other,30-07-2020,55368.66
300001340,Lisa Reid,Female,42,Wales,Other,22-07-2020,55359.26
100003631,Elizabeth Tucker,Female,43,England,White Collar,10-12-2020,55352.18
100001431,Lucas Grant,Male,32,England,White Collar,29-07-2020,55348.18
300002044,Tracey Lee,Female,34,Wales,Other,13-09-2020,55297.13
200003089,Justin Kelly,Male,56,Scotland,Blue Collar,09-11-2020,55295.38
200002146,Neil Vance,Male,45,Scotland,Blue Collar,19-09-2020,55276.13
100002507,Natalie Howard,Female,42,England,White Collar,08-10-2020,55193.59
200003014,Matt Davidson,Male,60,Scotland,Other,04-11-2020,55173.94
100003639,Ryan Sutherland,Male,31,England,Other,10-12-2020,55173.03
200000713,Liam Greene,Male,54,Scotland,Blue Collar,28-05-2020,55163.34
100003334,Thomas Kerr,Male,39,England,White Collar,24-11-2020,55146.36
400002015,Yvonne Mills,Female,55,Northern Ireland,Other,11-09-2020,55111.01
200002071,Diana Gray,Female,51,Scotland,Other,15-09-2020,55056.65
100000095,Rebecca Knox,Female,30,England,White Collar,16-03-2020,55046.35
100003252,Adam Turner,Male,41,England,White Collar,18-11-2020,55038.36
100000576,Madeleine Hamilton,Female,26,England,White Collar,19-05-2020,55006.43
100002020,Irene Dowd,Female,25,England,White Collar,12-09-2020,54930.04
100003851,Audrey Burgess,Female,26,England,White Collar,21-12-2020,54926.14
200002259,Alexander Marshall,Male,42,Scotland,Blue Collar,24-09-2020,54856.02
200003718,Boris Russell,Male,38,Scotland,Other,14-12-2020,54828.36
200002426,Gavin McLean,Male,48,Scotland,Blue Collar,02-10-2020,54817.88
200000963,Ian Coleman,Male,56,Scotland,Other,21-06-2020,54809.65
100002949,Megan Campbell,Female,38,England,White Collar,01-11-2020,54755.3
100001684,Lily Bond,Female,30,England,White Collar,21-08-2020,54749.13
200000585,Julian Russell,Male,58,Scotland,Other,19-05-2020,54739.91
300002567,Amanda Dowd,Female,46,Wales,White Collar,11-10-2020,54711.28
300003369,Molly Sharp,Female,41,Wales,White Collar,26-11-2020,54697.16
100002219,Victoria Underwood,Female,37,England,Blue Collar,24-09-2020,54692.79
100003390,Wendy Mills,Female,35,England,Other,27-11-2020,54691.63
300000509,Wendy Rampling,Female,31,Wales,White Collar,15-05-2020,54685.83
100002320,Blake Brown,Male,27,England,White Collar,27-09-2020,54644.32
100000202,Fiona Underwood,Female,37,England,White Collar,12-04-2020,54630.38
200001335,Connor Underwood,Male,55,Scotland,Blue Collar,22-07-2020,54622.95
200003796,Anthony Anderson,Male,48,Scotland,Other,17-12-2020,54607.76
200000046,Lisa Berry,Female,47,Scotland,Other,03-02-2020,54589.61
200003647,James Wallace,Male,47,Scotland,Other,10-12-2020,54547.24
100001534,Anthony Buckland,Male,37,England,Blue Collar,07-08-2020,54533.59
300003911,Anne McDonald,Female,36,Wales,Blue Collar,23-12-2020,54473.03
100003853,Jack Allan,Male,28,England,Blue Collar,21-12-2020,54458.54
300001443,Jane Miller,Female,43,Wales,White Collar,29-07-2020,54434.04
100002495,Oliver Rees,Male,30,England,White Collar,07-10-2020,54432.83
200000620,Simon Slater,Male,51,Scotland,Blue Collar,21-05-2020,54343.81
400000915,Melanie Hemmings,Female,26,Northern Ireland,Other,18-06-2020,54272.56
100002451,Warren Metcalfe,Male,41,England,White Collar,04-10-2020,54256.9
100003437,Una Ogden,Female,24,England,Other,29-11-2020,54218.79
300000888,Pippa Gray,Female,26,Wales,White Collar,15-06-2020,54186.89
200003774,Dylan Walker,Male,51,Scotland,Blue Collar,16-12-2020,54174.88
100001848,Amy MacDonald,Female,29,England,White Collar,30-08-2020,54174.39
300000913,Dan Robertson,Male,39,Wales,Blue Collar,18-06-2020,54165.92
200001569,Jack Pullman,Male,58,Scotland,Other,10-08-2020,54124.86
100001473,Olivia Scott,Female,38,England,Other,01-08-2020,54104.73
100002170,Boris Avery,Male,32,England,White Collar,21-09-2020,54090.91
200002310,Isaac Paige,Male,48,Scotland,White Collar,26-09-2020,54081.03
100002456,Cameron Cameron,Male,44,England,Other,04-10-2020,54062.08
100001895,Michelle Jackson,Female,39,England,Blue Collar,03-09-2020,54045.93
200002922,Rebecca Johnston,Female,59,Scotland,Other,30-10-2020,54003.42
200002357,Katherine Lambert,Female,58,Scotland,Other,28-09-2020,53914.11
300001539,Amelia Peake,Female,37,Wales,White Collar,07-08-2020,53825.25
200002903,Alison Ferguson,Female,53,Scotland,Other,29-10-2020,53820.41
100002770,Mary Paige,Female,35,England,White Collar,24-10-2020,53799.34
100002454,Connor Short,Male,47,England,White Collar,04-10-2020,53788.44
300001628,Lillian Dowd,Female,45,Wales,Other,14-08-2020,53783.65
100002131,Austin Oliver,Male,36,England,Blue Collar,19-09-2020,53759.89
100003683,David Rampling,Male,33,England,White Collar,13-12-2020,53759.34
200003478,Leonard Ince,Male,43,Scotland,Blue Collar,01-12-2020,53739.25
300000553,Zoe Ferguson,Female,33,Wales,Blue Collar,18-05-2020,53715.28
300003256,Heather Gill,Female,40,Wales,White Collar,18-11-2020,53697.1
400000955,Joseph Greene,Male,41,Northern Ireland,White Collar,20-06-2020,53685.06
200002653,Chloe Short,Female,52,Scotland,Other,16-10-2020,53599.25
100002751,Dorothy Campbell,Female,35,England,Blue Collar,23-10-2020,53586.79
200001568,Nathan Walker,Male,36,Scotland,Blue Collar,10-08-2020,53585.22
100003504,Carolyn Nolan,Female,29,England,White Collar,03-12-2020,53584.67
100000773,Austin Lee,Male,45,England,Other,01-06-2020,53554.5
200001441,Lucas North,Male,51,Scotland,Other,29-07-2020,53537.01
100002433,Fiona Lambert,Female,45,England,White Collar,03-10-2020,53536.19
100003281,Nathan Dickens,Male,27,England,White Collar,21-11-2020,53494.5
100002570,Dan Rampling,Male,39,England,White Collar,12-10-2020,53388.21
100002087,Matt Hemmings,Male,28,England,White Collar,16-09-2020,53357.54
200003426,Alan Harris,Male,53,Scotland,Other,28-11-2020,53354.74
100001056,Keith McDonald,Male,36,England,White Collar,02-07-2020,53344.6
